from,to,m,km,miles,seconds,minutes,hours
"Washburn County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",442579,442.579,275.01859060000004,14835,247.25,4.120833333333334
"Washington County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",118963,118.963,73.9236082,4276,71.26666666666667,1.1877777777777778
"Waukesha County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",165631,165.631,102.9231034,6487,108.11666666666666,1.8019444444444443
"Waupaca County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",77065,77.065,47.888191,3223,53.71666666666667,0.8952777777777777
"Waushara County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",83325,83.325,51.778155000000005,3485,58.083333333333336,0.9680555555555556
"Winnebago County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",44748,44.748,27.806407200000002,1922,32.03333333333333,0.5338888888888889
"Wood County, Wisconsin","St. Elizabeth Hospital, Affinity Health System, Appleton",155552,155.552,96.6600128,6287,104.78333333333333,1.746388888888889
"Adams County, Wisconsin","Franciscan Skemp Hospital, La Crosse",138778,138.778,86.2366492,5508,91.8,1.53
"Ashland, Ashland County, Wisconsin","Franciscan Skemp Hospital, La Crosse",398462,398.462,247.6042868,15647,260.78333333333336,4.346388888888889
"Barron County, Wisconsin","Franciscan Skemp Hospital, La Crosse",219695,219.695,136.518473,8769,146.15,2.4358333333333335
"Bayfield County, Wisconsin","Franciscan Skemp Hospital, La Crosse",417594,417.594,259.4929116,16567,276.1166666666667,4.601944444444444
"Brown County, Wisconsin","Franciscan Skemp Hospital, La Crosse",333028,333.028,206.94359920000002,12886,214.76666666666668,3.5794444444444444
"Buffalo County, Wisconsin","Franciscan Skemp Hospital, La Crosse",85841,85.841,53.341597400000005,4012,66.86666666666666,1.1144444444444443
"Burnett County, Wisconsin","Franciscan Skemp Hospital, La Crosse",298641,298.641,185.57551740000002,11886,198.1,3.3016666666666667
"Calumet County, Wisconsin","Franciscan Skemp Hospital, La Crosse",290860,290.86,180.740404,11869,197.81666666666666,3.2969444444444442
"Chippewa County, Wisconsin","Franciscan Skemp Hospital, La Crosse",176329,176.329,109.57084060000001,7717,128.61666666666667,2.143611111111111
"Clark County, Wisconsin","Franciscan Skemp Hospital, La Crosse",150266,150.266,93.3752924,7124,118.73333333333333,1.978888888888889
"Columbia County, Wisconsin","Franciscan Skemp Hospital, La Crosse",202175,202.175,125.631545,7336,122.26666666666667,2.037777777777778
"Crawford County, Wisconsin","Franciscan Skemp Hospital, La Crosse",89084,89.084,55.3567976,4327,72.11666666666666,1.2019444444444445
"Dane County, Wisconsin","Franciscan Skemp Hospital, La Crosse",228542,228.542,142.0159988,8561,142.68333333333334,2.3780555555555556
"Dodge County, Wisconsin","Franciscan Skemp Hospital, La Crosse",259627,259.627,161.3322178,9450,157.5,2.625
"Door County, Wisconsin","Franciscan Skemp Hospital, La Crosse",399912,399.912,248.5053168,15061,251.01666666666668,4.183611111111111
"Douglas County, Wisconsin","Franciscan Skemp Hospital, La Crosse",335070,335.07,208.212498,12842,214.03333333333333,3.567222222222222
"Dunn County, Wisconsin","Franciscan Skemp Hospital, La Crosse",177321,177.321,110.1872694,7305,121.75,2.029166666666667
"Eau Claire County, Wisconsin","Franciscan Skemp Hospital, La Crosse",135018,135.018,83.90018520000001,6117,101.95,1.6991666666666667
"Florence County, Wisconsin","Franciscan Skemp Hospital, La Crosse",424797,424.797,263.96885580000003,17380,289.6666666666667,4.8277777777777775
"Fond du Lac County, Wisconsin","Franciscan Skemp Hospital, La Crosse",297503,297.503,184.8683642,11281,188.01666666666668,3.133611111111111
"Forest County, Wisconsin","Franciscan Skemp Hospital, La Crosse",366990,366.99,228.04758600000002,14597,243.28333333333333,4.054722222222222
"Grant County, Wisconsin","Franciscan Skemp Hospital, La Crosse",130755,130.755,81.251157,6245,104.08333333333333,1.7347222222222223
"Green County, Wisconsin","Franciscan Skemp Hospital, La Crosse",275505,275.505,171.19880700000002,10827,180.45,3.0075
"Green Lake County, Wisconsin","Franciscan Skemp Hospital, La Crosse",206316,206.316,128.2047624,8321,138.68333333333334,2.3113888888888887
"Iowa County, Wisconsin","Franciscan Skemp Hospital, La Crosse",172868,172.868,107.4201752,8249,137.48333333333332,2.2913888888888887
"Iron County, Wisconsin","Franciscan Skemp Hospital, La Crosse",420463,420.463,261.2757082,16953,282.55,4.7091666666666665
"Jackson County, Wisconsin","Franciscan Skemp Hospital, La Crosse",83264,83.264,51.740249600000006,4171,69.51666666666667,1.158611111111111
"Jefferson County, Wisconsin","Franciscan Skemp Hospital, La Crosse",275480,275.48,171.18327200000002,9388,156.46666666666667,2.6077777777777778
"Juneau County, Wisconsin","Franciscan Skemp Hospital, La Crosse",110630,110.63,68.74548200000001,4225,70.41666666666667,1.1736111111111112
"Kenosha, Kenosha County, Wisconsin","Franciscan Skemp Hospital, La Crosse",395153,395.153,245.5480742,13669,227.81666666666666,3.7969444444444442
"Kewaunee, Kewaunee County, Wisconsin","Franciscan Skemp Hospital, La Crosse",367321,367.321,228.25326940000002,14243,237.38333333333333,3.9563888888888887
"La Crosse County, Wisconsin","Franciscan Skemp Hospital, La Crosse",14763,14.763,9.173728200000001,1e3,16.666666666666668,0.2777777777777778
"Lafayette County, Wisconsin","Franciscan Skemp Hospital, La Crosse",200905,200.905,124.84236700000001,9543,159.05,2.6508333333333334
"Langlade County, Wisconsin","Franciscan Skemp Hospital, La Crosse",309885,309.885,192.56253900000002,12198,203.3,3.388333333333333
"Lincoln County, Wisconsin","Franciscan Skemp Hospital, La Crosse",289985,289.985,180.19667900000002,11296,188.26666666666668,3.137777777777778
"Manitowoc, Manitowoc County, Wisconsin","Franciscan Skemp Hospital, La Crosse",377232,377.232,234.41196480000002,14195,236.58333333333334,3.9430555555555555
"Marathon County, Wisconsin","Franciscan Skemp Hospital, La Crosse",211774,211.774,131.59636360000002,8595,143.25,2.3875
"Marinette County, Wisconsin","Franciscan Skemp Hospital, La Crosse",422003,422.003,262.2326642,16202,270.03333333333336,4.500555555555556
"Marquette County, Wisconsin","Franciscan Skemp Hospital, La Crosse",185989,185.989,115.57356460000001,7073,117.88333333333334,1.9647222222222223
"Menominee County, Wisconsin","Franciscan Skemp Hospital, La Crosse",319405,319.405,198.47826700000002,12390,206.5,3.441666666666667
"Milwaukee County, Wisconsin","Franciscan Skemp Hospital, La Crosse",339622,339.622,211.0411108,11405,190.08333333333334,3.1680555555555556
"Monroe County, Wisconsin","Franciscan Skemp Hospital, La Crosse",53139,53.139,33.0205746,2419,40.31666666666667,0.6719444444444445
"Oconto County, Wisconsin","Franciscan Skemp Hospital, La Crosse",360124,360.124,223.7810536,13688,228.13333333333333,3.8022222222222224
"Oneida County, Wisconsin","Franciscan Skemp Hospital, La Crosse",330852,330.852,205.5914328,12507,208.45,3.4741666666666666
"Outagamie County, Wisconsin","Franciscan Skemp Hospital, La Crosse",286351,286.351,177.9385114,11616,193.6,3.2266666666666666
"Port Washington, Ozaukee County, Wisconsin","Franciscan Skemp Hospital, La Crosse",378695,378.695,235.321073,12831,213.85,3.5641666666666665
"Pepin County, Wisconsin","Franciscan Skemp Hospital, La Crosse",136974,136.974,85.1156436,5727,95.45,1.5908333333333333
"Pierce County, Wisconsin","Franciscan Skemp Hospital, La Crosse",168158,168.158,104.4933812,7133,118.88333333333334,1.9813888888888889
"Polk County, Wisconsin","Franciscan Skemp Hospital, La Crosse",246220,246.22,153.00110800000002,10587,176.45,2.9408333333333334
"Portage County, Wisconsin","Franciscan Skemp Hospital, La Crosse",193898,193.898,120.48821720000001,8286,138.1,2.3016666666666667
"Price County, Wisconsin","Franciscan Skemp Hospital, La Crosse",282550,282.55,175.57657,12644,210.73333333333332,3.5122222222222224
"Racine, Racine County, Wisconsin","Franciscan Skemp Hospital, La Crosse",380881,380.881,236.6794534,13391,223.18333333333334,3.7197222222222224
"Richland County, Wisconsin","Franciscan Skemp Hospital, La Crosse",102638,102.638,63.77925320000001,5029,83.81666666666666,1.3969444444444445
"Rock County, Wisconsin","Franciscan Skemp Hospital, La Crosse",291990,291.99,181.442586,10043,167.38333333333333,2.789722222222222
"Rusk County, Wisconsin","Franciscan Skemp Hospital, La Crosse",223896,223.896,139.1289744,10016,166.93333333333334,2.7822222222222224
"St. Croix County, Wisconsin","Franciscan Skemp Hospital, La Crosse",201974,201.974,125.5066436,8597,143.28333333333333,2.3880555555555554
"Sauk County, Wisconsin","Franciscan Skemp Hospital, La Crosse",181925,181.925,113.048195,6675,111.25,1.8541666666666667
"Sawyer County, Wisconsin","Franciscan Skemp Hospital, La Crosse",260294,260.294,161.74669160000002,11488,191.46666666666667,3.1911111111111112
"Shawano County, Wisconsin","Franciscan Skemp Hospital, La Crosse",307256,307.256,190.9288784,11661,194.35,3.2391666666666667
"Sheboygan, Sheboygan County, Wisconsin","Franciscan Skemp Hospital, La Crosse",340882,340.882,211.8240748,12881,214.68333333333334,3.5780555555555558
"Taylor County, Wisconsin","Franciscan Skemp Hospital, La Crosse",217419,217.419,135.1041666,10034,167.23333333333332,2.7872222222222223
"Trempealeau County, Wisconsin","Franciscan Skemp Hospital, La Crosse",68072,68.072,42.2999408,3402,56.7,0.945
"Vernon County, Wisconsin","Franciscan Skemp Hospital, La Crosse",56924,56.924,35.3725736,3095,51.583333333333336,0.8597222222222223
"Vilas County, Wisconsin","Franciscan Skemp Hospital, La Crosse",374195,374.195,232.524773,14625,243.75,4.0625
"Walworth County, Wisconsin","Franciscan Skemp Hospital, La Crosse",325361,325.361,202.1793254,11384,189.73333333333332,3.1622222222222223
"Washburn County, Wisconsin","Franciscan Skemp Hospital, La Crosse",284262,284.262,176.64040680000002,10932,182.2,3.0366666666666666
"Washington County, Wisconsin","Franciscan Skemp Hospital, La Crosse",291802,291.802,181.3257628,11493,191.55,3.1925
"Waukesha County, Wisconsin","Franciscan Skemp Hospital, La Crosse",314354,314.354,195.33957560000002,10641,177.35,2.9558333333333335
"Waupaca County, Wisconsin","Franciscan Skemp Hospital, La Crosse",239934,239.934,149.0949876,9836,163.93333333333334,2.732222222222222
"Waushara County, Wisconsin","Franciscan Skemp Hospital, La Crosse",193293,193.293,120.11227020000001,7933,132.21666666666667,2.203611111111111
"Winnebago County, Wisconsin","Franciscan Skemp Hospital, La Crosse",235818,235.818,146.53730520000002,9842,164.03333333333333,2.733888888888889
"Wood County, Wisconsin","Franciscan Skemp Hospital, La Crosse",152137,152.137,94.53793180000001,6166,102.76666666666667,1.7127777777777777
